Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
081 Bed Apartment with Swimming Pool at Muthithi R,6950000,"Westlands Area, Westlands",1.0,1.0,60,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Ring Road2 Bed Ap,10200000,"Westlands Area, Westlands",2.0,2.0,78,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Off Rhapta Road3 ,19000000,"Westlands Area, Westlands",3.0,3.0,200,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at Off Rhapta Roa,19000000,"Westlands Area, Westlands",3.0,3.0,200,2026-06-02,2026-06-02,129.491871,10,,
011 Bed Apartment in Westlands Area1 Bed Apartment,6750000,"Westlands Area, Westlands",1.0,2.0,62,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment in Westlands AreaStudio Apartment,6500000,Studio Apartment in Westlands Area,,1.0,,2026-06-02,2026-06-02,129.491871,10,,
020Studio Apartment in Westlands AreaStudio Apartm,6500000,Studio Apartment in Westlands Area,,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0144 Bed Apartment with En Suite in Kileleshwa4 Be,26000000,Kileleshwa,4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0143 Bed Apartment with En Suite in Westlands Area,47000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0171 Bed Apartment with Swimming Pool at Muthithi ,8350000,"Westlands Area, Westlands",1.0,1.0,673,2026-06-02,2026-06-02,129.491871,10,,
0172 Bed Apartment with En Suite at Muthithi Road2,13250000,"Westlands Area, Westlands",2.0,2.0,102,2026-06-02,2026-06-02,129.491871,10,,
081 Bed Apartment with Swimming Pool at Vihiga Roa,5800000,Kileleshwa,1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
082 Bed Apartment with En Suite at Vihiga Road2 Be,10400000,Kileleshwa,2.0,2.0,111,2026-06-02,2026-06-02,129.491871,10,,
0101 Bed Apartment with Swimming Pool at Gatundu R,5500000,Kileleshwa,1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with En Suite in Westlands AreaSt,6000000,Studio Apartment with En Suite in Westlands Area,,1.0,45,2026-06-02,2026-06-02,129.491871,10,,
013Studio Apartment with En Suite in Westlands Are,6000000,Studio Apartment with En Suite in Westlands Area,,1.0,45,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with Parking in Parklands3 Bed Apa,16500000,"Parklands, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
1183 Bed Apartment with Parking in Parklands3 Bed ,16500000,"Parklands, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
4183 Bed Apartment in Westlands Area3 Bed Apartmen,38000000,"Westlands Area, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
0173 Bed Apartment in Westlands Area3 Bed Apartmen,29500000,"Westlands Area, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment in Upper Hill3 Bed Apartment in Up,22000000,Upper Hill,3.0,,,2026-06-02,2026-06-02,129.491871,10,,
0103 Bed Apartment in Upper Hill3 Bed Apartment in,22000000,Upper Hill,3.0,,,2026-06-02,2026-06-02,129.491871,10,,
Furnished 2 Bed Apartment with En Suite at Lavingt,9800000,Nairobi,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
016Furnished 2 Bed Apartment with En Suite at Lavi,9800000,Nairobi,2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite in Upper Hill2 Bed A,12800000,Upper Hill,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0162 Bed Apartment with En Suite in Upper Hill2 Be,12800000,Upper Hill,2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0182 Bed Apartment with En Suite in Westlands Area,10757000,"Westlands Area, Westlands",2.0,2.0,108,2026-06-02,2026-06-02,129.491871,10,,
0181 Bed Apartment with En Suite in Kileleshwa1 Be,5800000,Kileleshwa,1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
0182 Bed Apartment with En Suite in Kileleshwa2 Be,10400000,Kileleshwa,2.0,2.0,111,2026-06-02,2026-06-02,129.491871,10,,
1153 Bed Apartment in Thika Road3 Bed Apartment in,25500000,Thika Road,3.0,,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Nairobi Kenya3 Be,16000000,"Waiyaki Way, Westlands",3.0,3.0,186,2026-06-02,2026-06-02,129.491871,10,,
1205 Bed Apartment with En Suite at Peponi Road5 B,75000000,"Westlands Area, Westlands",5.0,5.0,,2026-06-02,2026-06-02,129.491871,10,,
1183 Bed Apartment with En Suite at Nairobi Kenya3,16000000,"Waiyaki Way, Westlands",3.0,3.0,186,2026-06-02,2026-06-02,129.491871,10,,
5 Bed Apartment with En Suite at Peponi Road5 Bed ,75000000,"Westlands Area, Westlands",5.0,5.0,,2026-06-02,2026-06-02,129.491871,10,,
093 Bed Apartment with En Suite at Gatundu Road3 B,14150000,Kilimani,3.0,2.0,135,2026-06-02,2026-06-02,129.491871,10,,
061 Bed Apartment with En Suite at Off Parklands R,8100000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Lavington Maziwa3,20000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0193 Bed Apartment with En Suite at Lavington Mazi,20000000,Lavington,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Borehole in Kitisuru2 Bed Apa,6500000,"Kitisuru, Westlands",2.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with Borehole in Kitisuru2 Bed ,11280000,Kilimani,2.0,2.0,174,2026-06-02,2026-06-02,129.491871,10,,
0163 Bed Apartment with En Suite at George Padimor,14150000,Kilimani,3.0,2.0,135,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at George Padimore3 ,18100000,Kilimani,3.0,4.0,173,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at George Padimor,18100000,Kilimani,3.0,4.0,173,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Gym at Nyeri Rd2 Bed Apartmen,9000000,Kileleshwa,2.0,1.0,90,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with Gym at Nyeri Rd2 Bed Apart,9000000,Kileleshwa,2.0,1.0,90,2026-06-02,2026-06-02,129.491871,10,,
Serviced 2 Bed Apartment with En Suite in Westland,13500000,"Westlands Area, Westlands",2.0,3.0,110,2026-06-02,2026-06-02,129.491871,10,,
020Serviced 2 Bed Apartment with En Suite in Westl,13500000,"Westlands Area, Westlands",2.0,3.0,110,2026-06-02,2026-06-02,129.491871,10,,
0122 Bed Apartment with En Suite at Nyeri Rd2 Bed ,12500000,Kileleshwa,2.0,4.0,145,2026-06-02,2026-06-02,129.491871,10,,
0103 Bed Apartment with En Suite at Nyeri Rd3 Bed ,18000000,Kileleshwa,3.0,3.0,185,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite at Nyeri Road3 Be,16500000,Kileleshwa,3.0,5.0,160,2026-06-02,2026-06-02,129.491871,10,,
Serviced 2 Bed Apartment with En Suite at Lower Ka,8000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
021Serviced 2 Bed Apartment with En Suite at Lower,8000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
0151 Bed Apartment with Swimming Pool at Mogotio R,8000000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
0121 Bed Apartment with Swimming Pool at Mogotio R,8800000,"Westlands Area, Westlands",1.0,1.0,84,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with En Suite at Mogotio Road2 ,14100000,"Westlands Area, Westlands",2.0,2.0,105,2026-06-02,2026-06-02,129.491871,10,,
0153 Bed Apartment with En Suite at Mogotio Road3 ,19500000,"Westlands Area, Westlands",3.0,3.0,150,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Gym at Suna Road1 Bed Apartme,6000000,Kilimani,1.0,1.0,54,2026-06-02,2026-06-02,129.491871,10,,
041 Bed Apartment with Gym at Suna Road1 Bed Apart,6000000,Kilimani,1.0,1.0,54,2026-06-02,2026-06-02,129.491871,10,,
0101 Bed Apartment with Swimming Pool at Ring Road,8200000,"Westlands Area, Westlands",1.0,1.0,67,2026-06-02,2026-06-02,129.491871,10,,
Furnished 1 Bed Apartment with Swimming Pool in We,8100000,"Westlands Area, Westlands",1.0,2.0,73,2026-06-02,2026-06-02,129.491871,10,,
012Furnished 1 Bed Apartment with Swimming Pool in,8100000,"Westlands Area, Westlands",1.0,2.0,73,2026-06-02,2026-06-02,129.491871,10,,
0141 Bed Apartment with Swimming Pool at Muguga Gr,8800000,"Westlands Area, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Muguga Green2 Bed,13500000,"Westlands Area, Westlands",2.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
0142 Bed Apartment with En Suite at Muguga Green2 ,13500000,"Westlands Area, Westlands",2.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
0121 Bed Apartment in Westlands Area1 Bed Apartmen,6500000,"Westlands Area, Westlands",1.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Off Parklands Roa,8100000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
0151 Bed Apartment with En Suite at Othaya Road1 B,9000000,Kileleshwa,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with En Suite in Parklands2 Bed,13600000,"Parklands, Westlands",2.0,2.0,163,2026-06-02,2026-06-02,129.491871,10,,
Furnished 3 Bed Apartment with En Suite at Kileles,31000000,Kileleshwa,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
110Furnished 3 Bed Apartment with En Suite at Kile,8000000,Kileleshwa,1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
083 Bed Apartment with En Suite in General Matheng,23000000,"General Mathenge, Westlands",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite in Brookside1 Bed Ap,9000000,One bedroom for sale in Westlands,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0201 Bed Apartment with En Suite in Brookside1 Bed,9000000,One bedroom for sale in Westlands,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0182 Bed Apartment with En Suite at Kindaruma Road,9700000,Kilimani,2.0,2.0,115,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with Swimming Pool at Mandera R,6500000,Kileleshwa,1.0,1.0,60,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Mandera Road2 Bed,13300000,Kileleshwa,2.0,3.0,163,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with En Suite at Mandera Road2 ,13300000,Kileleshwa,2.0,3.0,163,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Swimming Pool at Mandera Road,7300000,Kileleshwa,2.0,1.0,78,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with Swimming Pool at Mandera R,7300000,Kileleshwa,2.0,1.0,78,2026-06-02,2026-06-02,129.491871,10,,
194 Bed Apartment with En Suite in General Matheng,39000000,"General Mathenge, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0134 Bed Apartment with En Suite at Mandera Road4 ,42000000,Kileleshwa,4.0,6.0,425,2026-06-02,2026-06-02,129.491871,10,,
0202 Bed Apartment with En Suite at Nyeri Rd2 Bed ,20440000,Kileleshwa,2.0,4.0,1603,2026-06-02,2026-06-02,129.491871,10,,
020Studio Apartment with Swimming Pool at Muthithi,5900000,"Westlands Area, Westlands",,1.0,43,2026-06-02,2026-06-02,129.491871,10,,
0201 Bed Apartment with Swimming Pool at Muthithi ,7500000,"Westlands Area, Westlands",1.0,1.0,75,2026-06-02,2026-06-02,129.491871,10,,
093 Bed Apartment with En Suite in Spring Valley3 ,47000000,"Spring Valley, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
093 Bed Apartment with En Suite in Westlands Area3,47000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
024Serviced 1 Bed Apartment with En Suite at Off N,9500000,Kilimani,1.0,1.0,58,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Mwanzi Road3 Bed ,39900000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite at Mwanzi Road3 B,39900000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Mwanzi Road2 Bed ,29900000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0202 Bed Apartment with En Suite at Mwanzi Road2 B,29900000,"Westlands Area, Westlands",2.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0191 Bed Apartment with Swimming Pool at Wood Aven,8000000,Kilimani,1.0,1.0,75,2026-06-02,2026-06-02,129.491871,10,,
0192 Bed Apartment with En Suite at Wood Avenue2 B,10900000,Kilimani,2.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite at Gatundu Road2 Bed,11200000,Kileleshwa,2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
0112 Bed Apartment with En Suite at Gatundu Road2 ,11200000,Kileleshwa,2.0,2.0,110,2026-06-02,2026-06-02,129.491871,10,,
0133 Bed Apartment with En Suite at Othaya Road3 B,24000000,Kileleshwa,3.0,5.0,205,2026-06-02,2026-06-02,129.491871,10,,
0134 Bed Apartment with En Suite at Othaya Road4 B,26000000,Kileleshwa,4.0,6.0,228,2026-06-02,2026-06-02,129.491871,10,,
094 Bed Apartment with En Suite in Spring Valley4 ,80000000,"Spring Valley, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with En Suite in Parklands2 Bed Ap,13600000,"Parklands, Westlands",2.0,2.0,163,2026-06-02,2026-06-02,129.491871,10,,
0151 Bed Apartment with En Suite at Thindigwa1 Bed,3600000,Nairobi,1.0,1.0,40,2026-06-02,2026-06-02,129.491871,10,,
083 Bed Apartment with En Suite in Riverside3 Bed ,40000000,"Riverside, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0183 Bed Apartment with En Suite at Kileleshwa3 Be,19000000,Kileleshwa,3.0,4.0,212,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Sports Road3 Bed ,225000000,"Westlands Area, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
0103 Bed Apartment with En Suite at Sports Road3 B,225000000,"Westlands Area, Westlands",3.0,,,2026-06-02,2026-06-02,129.491871,10,,
294 Bed Apartment with En Suite in General Matheng,39000000,"General Mathenge, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0203 Bed Apartment with En Suite in Westlands Area,24000000,"Westlands Area, Westlands",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at 3Rd Parklands Ave,9900000,"Parklands, Westlands",33.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
073 Bed Apartment with En Suite at 3Rd Parklands A,9900000,"Parklands, Westlands",33.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite in Roysambu Area3 Be,8900000,"Roysambu Area, Roysambu",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
1143 Bed Apartment with En Suite in Roysambu Area3,8900000,"Roysambu Area, Roysambu",3.0,2.0,,2026-06-02,2026-06-02,129.491871,10,,
5 Bed Apartment with En Suite at Kilimani5 Bed Apa,50000000,5 bedroom apartment for sale in Kilimani Nairob...,5.0,5.0,359,2026-06-02,2026-06-02,129.491871,10,,
0145 Bed Apartment with En Suite at Kilimani5 Bed ,50000000,5 bedroom apartment for sale in Kilimani Nairob...,5.0,5.0,359,2026-06-02,2026-06-02,129.491871,10,,
092 Bed Apartment with En Suite at Muthithi Road2 ,13050000,"Westlands Area, Westlands",2.0,2.0,116,2026-06-02,2026-06-02,129.491871,10,,
091 Bed Apartment with Swimming Pool at Muthithi R,6950000,"Westlands Area, Westlands",1.0,1.0,60,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite in Loresho4 Bed A,68000000,"Loresho, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0162 Bed Apartment with En Suite at Ngong Road2 Be,12500000,Kilimani,2.0,2.0,1129,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Swimming Pool at Nyeri Rd1 Be,8000000,Kileleshwa,1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
071 Bed Apartment with Swimming Pool at Nyeri Rd1 ,8000000,Kileleshwa,1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with Swimming Pool at Riverside,7900000,"Westlands Area, Westlands",1.0,1.0,66,2026-06-02,2026-06-02,129.491871,10,,
0152 Bed Apartment with En Suite at Riverside Driv,12700000,"Westlands Area, Westlands",2.0,2.0,109,2026-06-02,2026-06-02,129.491871,10,,
084 Bed Apartment with En Suite in Spring Valley4 ,68000000,"Spring Valley, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0112 Bed Apartment with En Suite at Westlands2 Bed,9000000,A 2 bedrooms apartment in Westlands for sale,2.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with Swimming Pool at Mvuli Roa,7500000,"Westlands Area, Westlands",1.0,1.0,65,2026-06-02,2026-06-02,129.491871,10,,
0132 Bed Apartment with En Suite at Mvuli Road2 Be,15300000,"Westlands Area, Westlands",2.0,4.0,139,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with Gym at Kindaruma Road1 Bed Ap,7200000,Kilimani,1.0,1.0,67,2026-06-02,2026-06-02,129.491871,10,,
0181 Bed Apartment with Gym at Kindaruma Road1 Bed,7200000,Kilimani,1.0,1.0,67,2026-06-02,2026-06-02,129.491871,10,,
Studio Apartment with En Suite at ThindigwaStudio ,2200000,Nairobi,,1.0,23,2026-06-02,2026-06-02,129.491871,10,,
214Studio Apartment with En Suite at ThindigwaStud,2200000,Nairobi,,1.0,23,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Thindigua1 Bed Ap,6000000,Nairobi,1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
0151 Bed Apartment with En Suite at Thindigua1 Bed,6000000,Nairobi,1.0,1.0,55,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment with En Suite at Thindigwa1 Bed Ap,3600000,Nairobi,1.0,1.0,40,2026-06-02,2026-06-02,129.491871,10,,
0103 Bed Apartment with En Suite at Off Parklands ,15100000,"Westlands Area, Westlands",3.0,3.0,115,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Off Parklands Roa,15100000,"Westlands Area, Westlands",3.0,3.0,115,2026-06-02,2026-06-02,129.491871,10,,
052 Bed Apartment with En Suite at Off Parklands R,11700000,"Westlands Area, Westlands",2.0,2.0,87,2026-06-02,2026-06-02,129.491871,10,,
0102 Bed Apartment with En Suite at Muchai Road2 B,12201000,Kilimani,2.0,3.0,103,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment with En Suite at Muchai Road4 Bed ,28941000,Kilimani,4.0,6.0,221,2026-06-02,2026-06-02,129.491871,10,,
0104 Bed Apartment with En Suite at Muchai Road4 B,28941000,Kilimani,4.0,6.0,221,2026-06-02,2026-06-02,129.491871,10,,
0133 Bed Apartment with En Suite in Westlands Area,50000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
0111 Bed Apartment with Swimming Pool in Kilimani1,7320000,Kilimani,1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
0142 Bed Apartment with En Suite at Riverside Driv,17250000,"Westlands Area, Westlands",2.0,3.0,149,2026-06-02,2026-06-02,129.491871,10,,
Furnished 3 Bed Apartment with En Suite in Kiliman,25000000,Kilimani,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
016Furnished 3 Bed Apartment with En Suite in Kili,25000000,Kilimani,3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0133 Bed Apartment with En Suite at Gatundu Road3 ,29000000,Kileleshwa,3.0,3.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Raphta Road3 Bed ,22000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
0193 Bed Apartment with En Suite at Raphta Road3 B,22000000,"Westlands Area, Westlands",3.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Nyayo Estate3 Bed,7750000,Embakasi,3.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
0113 Bed Apartment with En Suite at Nyayo Estate3 ,7750000,Embakasi,3.0,2.0,100,2026-06-02,2026-06-02,129.491871,10,,
3 Bed Apartment with En Suite at Southpark Road3 B,18000000,South C,3.0,3.0,190,2026-06-02,2026-06-02,129.491871,10,,
0163 Bed Apartment with En Suite at Southpark Road,18000000,South C,3.0,3.0,190,2026-06-02,2026-06-02,129.491871,10,,
Serviced 4 Bed Apartment with En Suite in Parkland,20000000,"Parklands, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
114Serviced 4 Bed Apartment with En Suite in Parkl,20000000,"Parklands, Westlands",4.0,4.0,,2026-06-02,2026-06-02,129.491871,10,,
5 Bed Apartment with En Suite at Kileleshwa5 Bed A,55000000,Kileleshwa,5.0,5.0,451,2026-06-02,2026-06-02,129.491871,10,,
0115 Bed Apartment with En Suite at Kileleshwa5 Be,55000000,Kileleshwa,5.0,5.0,451,2026-06-02,2026-06-02,129.491871,10,,
0131 Bed Apartment with Swimming Pool in Riverside,8606000,"Riverside, Westlands",1.0,1.0,,2026-06-02,2026-06-02,129.491871,10,,
2 Bed Apartment with Swimming Pool in Mombasa Road,8900000,Nairobi,2.0,,,2026-06-02,2026-06-02,129.491871,10,,
0112 Bed Apartment with Swimming Pool in Mombasa R,8900000,Nairobi,2.0,,,2026-06-02,2026-06-02,129.491871,10,,
4 Bed Apartment in Kilimani4 Bed Apartment in Kili,34000000,Kilimani,4.0,,,2026-06-02,2026-06-02,129.491871,10,,
0204 Bed Apartment in Kilimani4 Bed Apartment in K,34000000,Kilimani,4.0,,,2026-06-02,2026-06-02,129.491871,10,,
1 Bed Apartment in Rhapta Road1 Bed Apartment in R,7600000,"Rhapta Road, Westlands",1.0,,,2026-06-02,2026-06-02,129.491871,10,,
1171 Bed Apartment in Rhapta Road1 Bed Apartment i,7600000,"Rhapta Road, Westlands",1.0,,,2026-06-02,2026-06-02,129.491871,10,,
5 Bed Apartment in Rhapta Road5 Bed Apartment in R,55000000,"Rhapta Road, Westlands",5.0,,,2026-06-02,2026-06-02,129.491871,10,,
